y,is_multi,region_id,statut_id,categ_id
56.89,1,15,3,62
47.97,1,15,3,62
75.26,1,14,3,62
78.91,0,15,3,62
81.06,1,14,3,62
58.76,0,14,3,62
48.2,0,14,3,62
14.92,1,14,3,62
60.44,0,15,3,62
82.68,1,15,3,62
14.77,1,14,3,62
69.02,0,15,3,62
47.91,1,14,3,62
41.0,0,15,3,62
65.22,1,15,3,62
57.83,1,15,3,62
27.89,0,15,3,62
66.5,1,15,3,62
78.61,1,3,3,62
38.1,1,14,3,62
20.39,1,14,3,62
35.56,0,3,3,62
49.93,1,14,3,62
66.25,1,14,3,62
53.81,0,3,3,62
21.98,0,14,3,62
55.02,0,15,3,62
36.09,1,15,3,62
77.39,0,14,3,62
40.76,1,15,3,62
58.91,1,15,3,62
69.01,1,15,3,62
31.85,0,15,3,62
70.2,1,15,3,62
36.1,1,15,3,62
37.19,0,15,3,62
70.07,1,15,3,62
68.43,0,15,3,62
33.79,1,15,3,62
18.42,1,14,3,62
19.57,1,14,3,62
66.64,1,15,3,62
54.37,0,15,3,62
67.57,1,15,3,62
27.31,1,15,3,62
60.04,0,15,3,62
64.86,1,3,3,62
19.67,1,14,3,62
38.26,1,15,3,62
73.26,0,15,3,62
47.58,1,14,3,62
38.1,1,14,3,62
84.75,1,14,3,62
71.07,1,14,3,62
70.98,1,15,3,62
57.66,1,14,3,62
91.51,1,15,3,62
31.98,0,14,3,62
79.75,0,15,3,62
41.92,1,14,3,62
53.86,1,15,3,62
52.51,1,15,3,62
37.32,0,14,3,62
48.83,1,15,3,62
46.87,0,14,3,62
46.04,0,14,3,62
46.27,1,15,3,62
55.53,1,14,3,62
69.17,0,14,3,62
47.75,1,14,3,62
59.41,0,14,3,62
94.02,1,15,3,62
40.41,0,14,3,62
29.39,0,14,3,62
23.51,0,14,3,62
53.18,1,14,3,62
57.58,1,14,3,62
54.27,1,14,3,62
70.39,0,14,3,62
61.73,1,14,3,62
69.47,1,14,3,62
44.3,0,14,3,62
87.06,1,3,3,62
67.38,1,14,3,62
55.57,0,14,3,62
75.13,0,14,3,62
63.25,1,14,3,62
98.88,1,3,3,62
39.92,1,15,3,62
38.1,1,14,3,62
96.03,1,14,3,62
67.04,1,14,3,62
66.44,0,14,3,62
68.93,1,14,3,62
45.65,1,14,3,62
40.57,0,3,3,62
81.29,0,14,3,62
41.07,0,14,3,62
39.64,1,14,3,62
94.18,1,1,2,62
76.61,1,10,2,62
91.28,0,1,2,62
55.92,0,1,2,62
47.16,0,1,2,62
82.3,1,1,2,62
38.96,0,1,2,62
35.77,0,1,2,62
37.58,1,1,2,62
13.61,1,1,2,62
82.86,1,1,2,62
59.62,0,1,2,62
93.38,0,1,2,62
49.58,0,1,2,62
22.37,0,1,2,62
77.55,0,1,2,62
71.97,0,1,2,62
70.93,0,1,2,62
73.19,1,1,2,62
71.71,1,1,2,62
86.22,1,1,2,62
82.31,1,1,2,62
42.49,0,1,2,62
67.98,0,1,2,62
86.94,1,1,2,62
82.42,1,1,2,62
32.22,1,1,2,62
77.16,0,9,2,62
64.52,0,9,2,62
98.31,0,9,2,62
93.01,1,9,2,62
92.75,1,10,2,62
90.05,1,10,2,62
97.99,0,10,2,62
52.98,1,10,2,62
82.46,1,10,2,62
77.05,1,10,2,62
71.17,1,10,2,62
76.47,1,10,2,62
77.46,0,9,2,62
70.98,0,10,2,62
83.55,1,10,2,62
72.4,1,10,2,62
83.91,1,10,2,62
80.1,1,10,2,62
76.44,1,10,2,62
59.78,1,10,2,62
87.32,1,10,2,62
50.83,0,10,2,62
93.9,1,10,2,62
90.87,1,10,2,62
84.61,1,10,2,62
87.99,1,1,2,62
72.56,1,10,2,62
69.68,1,10,2,62
80.3,1,10,2,62
68.25,1,10,2,62
65.63,1,10,2,62
62.38,0,1,2,62
86.65,1,10,2,62
93.94,1,10,2,62
75.42,0,10,2,62
66.19,1,10,2,62
63.26,1,10,2,62
72.61,1,10,2,62
71.31,0,9,2,62
60.61,0,10,2,62
81.47,1,10,2,62
77.22,1,10,2,62
46.05,1,10,2,62
66.47,1,10,2,62
24.04,1,10,2,62
89.69,0,9,2,62
67.76,0,1,2,62
58.51,1,16,3,63
76.28,0,15,3,63
42.77,1,16,3,63
80.25,0,15,3,63
73.99,0,16,3,63
74.61,0,16,3,63
41.47,0,16,3,63
71.96,0,15,3,63
70.68,0,16,3,63
43.02,1,16,3,63
26.59,0,16,3,63
57.92,1,15,3,63
39.18,0,16,3,63
81.05,0,16,3,63
56.56,0,18,1,63
54.16,0,6,1,63
63.65,0,18,1,63
87.8,1,18,1,63
72.44,1,18,1,63
41.4,1,18,1,63
60.57,1,18,1,63
91.95,1,18,1,63
72.44,1,18,1,63
67.91,1,18,1,63
85.56,1,18,1,63
85.56,1,18,1,63
58.14,0,18,1,63
60.62,1,18,1,63
67.87,1,18,1,63
67.87,1,18,1,63
67.87,1,18,1,63
93.04,1,18,1,63
72.44,1,18,1,63
67.37,1,18,1,63
85.97,1,18,1,63
71.51,0,18,1,63
87.84,1,18,1,63
76.61,0,18,1,63
46.28,0,18,1,63
95.81,0,6,1,63
63.38,1,6,1,63
68.58,1,9,1,63
78.07,0,9,1,63
48.2,1,6,1,63
48.2,1,6,1,63
90.24,1,9,1,63
88.91,0,9,1,63
32.59,0,6,1,63
81.13,0,9,1,63
75.7,0,9,1,63
59.39,0,9,1,63
67.16,0,9,1,63
70.55,0,9,1,63
81.59,1,9,1,63
81.59,1,9,1,63
70.17,1,9,1,63
67.58,0,9,1,63
90.24,1,9,1,63
50.16,0,9,1,63
71.57,0,6,1,63
90.24,1,9,1,63
60.54,0,9,1,63
70.17,1,9,1,63
70.17,1,9,1,63
89.81,0,9,1,63
61.46,1,9,1,63
90.15,1,9,1,63
90.15,1,9,1,63
90.24,1,9,1,63
90.15,1,9,1,63
90.15,1,9,1,63
90.15,1,9,1,63
63.4,0,9,1,63
46.3,0,6,1,63
89.05,1,9,1,63
90.8,0,8,1,63
63.38,1,6,1,63
46.46,0,8,1,63
66.28,1,6,1,63
54.21,0,7,1,63
20.25,0,7,1,63
58.59,0,6,1,63
81.64,1,6,1,63
44.87,0,6,1,63
74.2,0,6,1,63
86.79,0,6,1,63
66.16,0,6,1,63
94.41,1,18,1,63
66.28,1,6,1,63
66.28,1,6,1,63
66.28,1,6,1,63
66.28,1,6,1,63
66.28,1,6,1,63
66.28,1,6,1,63
90.41,1,6,1,63
90.41,1,6,1,63
73.97,1,6,1,63
35.88,0,6,1,63
90.97,0,6,1,63
81.71,1,6,1,63
81.71,1,6,1,63
62.75,0,9,1,63
80.28,1,1,1,63
65.59,0,1,1,63
91.8,0,1,1,63
58.07,0,1,1,63
84.73,0,1,1,63
85.77,0,1,1,63
67.52,1,1,1,63
64.52,0,1,1,63
78.85,0,1,1,63
46.77,1,1,1,63
85.85,0,1,1,63
75.71,0,1,1,63
42.99,0,1,1,63
61.85,1,1,1,63
91.71,1,1,1,63
92.16,1,1,1,63
91.12,1,1,1,63
48.92,0,1,1,63
42.21,0,1,1,63
62.59,0,1,1,63
44.2,0,1,1,63
58.87,1,1,1,63
81.34,0,1,1,63
74.65,1,1,1,63
80.04,1,1,1,63
98.92,0,1,1,63
97.22,1,1,1,63
84.7,0,1,1,63
88.31,0,1,1,63
82.84,0,1,1,63
91.11,1,1,1,63
96.32,1,1,1,63
37.68,0,1,1,63
61.5,0,1,1,63
45.82,1,1,1,63
46.67,1,1,1,63
94.07,1,1,1,63
73.14,0,1,1,63
73.86,0,1,1,63
40.82,0,1,1,63
38.74,0,1,1,63
69.26,0,1,1,63
88.53,0,1,1,63
42.62,0,1,1,63
56.54,0,1,1,63
73.12,0,1,1,63
54.4,1,1,1,63
58.18,1,1,1,63
39.06,0,1,1,63
56.72,0,1,1,63
57.7,0,1,1,63
40.37,1,1,1,63
31.48,1,1,1,63
39.33,1,1,1,63
83.54,0,1,1,63
72.25,0,1,1,63
69.49,1,1,1,63
69.49,1,1,1,63
73.75,1,1,1,63
73.75,1,1,1,63
73.75,1,1,1,63
68.67,0,1,1,63
74.05,1,1,1,63
74.69,1,1,1,63
68.32,1,1,1,63
65.19,0,1,1,63
30.94,0,1,1,63
31.89,0,1,1,63
32.36,0,1,1,63
78.58,0,1,1,63
59.41,0,1,1,63
68.28,1,1,1,63
80.48,1,1,1,63
96.7,0,1,1,63
78.86,0,1,1,63
69.54,0,1,1,63
65.89,0,1,1,63
76.37,0,1,1,63
60.61,0,1,1,63
77.13,0,1,1,63
71.54,0,1,1,63
74.69,0,1,1,63
95.16,1,1,1,63
75.71,0,1,1,63
60.89,1,1,1,63
95.87,1,1,1,63
93.46,1,1,1,63
83.15,1,1,1,63
29.58,0,1,1,63
69.51,0,1,1,63
30.63,0,1,1,63
63.89,1,1,1,63
86.29,0,1,1,63
69.11,0,1,1,63
67.63,1,1,1,63
65.0,0,1,1,63
83.32,1,1,1,63
83.32,1,1,1,63
83.32,1,1,1,63
23.89,0,1,1,63
38.43,0,1,1,63
70.23,0,10,1,63
72.74,1,10,1,63
46.13,0,10,1,63
40.1,1,10,1,63
48.08,0,10,1,63
35.08,1,10,1,63
54.5,0,10,1,63
85.8,0,10,1,63
56.98,0,10,1,63
63.53,0,10,1,63
85.82,1,10,1,63
78.37,1,10,1,63
85.82,1,10,1,63
85.82,1,10,1,63
85.65,0,10,1,63
82.8,0,10,1,63
82.3,0,10,1,63
60.18,0,10,1,63
59.91,0,10,1,63
39.52,0,10,1,63
86.94,1,10,1,63
90.45,1,10,1,63
77.52,0,10,1,63
63.66,0,10,1,63
67.2,1,10,1,63
75.43,1,10,1,63
78.28,1,10,1,63
70.41,1,10,1,63
62.8,1,10,1,63
71.98,1,10,1,63
77.9,0,10,1,63
46.28,0,10,1,63
61.74,1,10,1,63
99.51,1,9,1,63
60.33,0,10,1,63
88.6,0,10,1,63
61.62,1,10,1,63
85.95,0,10,1,63
32.9,0,10,1,63
85.64,0,10,1,63
84.67,0,10,1,63
64.53,0,10,1,63
47.26,1,9,1,63
70.67,0,10,1,63
78.18,1,10,1,63
78.18,1,10,1,63
78.18,1,10,1,63
47.05,1,10,1,63
50.68,1,10,1,63
63.7,0,10,1,63
64.63,0,10,1,63
58.89,0,10,1,63
20.92,0,10,1,63
26.31,0,10,1,63
84.0,1,9,1,63
50.43,0,10,1,63
19.09,0,10,1,63
74.52,0,9,1,63
72.8,1,9,1,63
56.2,1,9,1,63
60.92,1,9,1,63
77.56,1,9,1,63
78.6,1,9,1,63
78.6,1,9,1,63
78.6,1,9,1,63
65.51,0,9,1,63
57.21,1,9,1,63
78.6,1,9,1,63
81.05,1,9,1,63
59.16,0,9,1,63
57.21,1,9,1,63
73.2,1,9,1,63
68.03,0,9,1,63
71.73,0,9,1,63
83.55,1,9,1,63
83.46,0,9,1,63
57.21,1,9,1,63
57.21,1,9,1,63
95.88,1,9,1,63
95.88,1,9,1,63
81.05,1,9,1,63
83.55,1,9,1,63
91.45,1,9,1,63
91.45,1,9,1,63
91.45,1,9,1,63
78.6,1,9,1,63
78.6,1,9,1,63
91.61,0,9,1,63
83.55,1,9,1,63
69.31,1,1,1,63
85.46,0,3,1,63
69.99,1,3,1,63
97.18,1,3,1,63
71.26,1,3,1,63
60.83,0,3,1,63
73.05,1,3,1,63
81.44,0,3,1,63
73.73,0,3,1,63
75.75,1,3,1,63
75.75,1,3,1,63
75.75,1,3,1,63
75.75,1,3,1,63
75.75,1,3,1,63
41.64,1,3,1,63
41.64,1,3,1,63
41.64,1,3,1,63
73.53,1,3,1,63
84.49,1,3,1,63
76.29,0,3,1,63
98.06,1,3,1,63
36.47,1,3,1,63
58.38,0,3,1,63
89.03,1,3,1,63
91.38,0,3,1,63
93.95,1,3,1,63
97.64,1,3,1,63
69.99,1,3,1,63
75.75,1,3,1,63
89.45,1,1,1,63
53.12,0,3,1,63
59.94,0,3,1,63
71.84,0,3,1,63
91.69,1,3,1,63
88.23,1,3,1,63
54.43,0,3,1,63
90.23,1,3,1,63
87.13,1,3,1,63
98.53,1,3,1,63
87.13,1,3,1,63
87.38,0,2,1,63
63.03,1,2,1,63
61.45,0,2,1,63
63.03,1,2,1,63
63.03,1,2,1,63
76.79,1,3,1,63
94.49,0,3,1,63
71.76,1,1,1,63
26.44,0,1,1,63
67.47,1,2,1,63
82.0,1,2,1,63
90.35,0,1,1,63
59.66,0,2,1,63
69.66,0,2,1,63
62.76,1,2,1,63
70.2,1,2,1,63
84.11,1,1,1,63
80.3,1,1,1,63
85.72,0,1,1,63
69.31,1,1,1,63
94.73,0,1,1,63
78.62,1,1,1,63
28.26,0,1,1,63
66.18,0,1,1,63
81.71,1,1,1,63
30.26,0,1,1,63
69.31,1,1,1,63
56.34,1,1,1,63
80.3,1,1,1,63
35.72,0,1,1,63
69.31,1,1,1,63
82.0,1,2,1,63
60.49,0,3,1,63
91.07,0,6,1,63
79.83,0,6,1,63
86.76,1,6,1,63
63.57,0,6,1,63
66.61,0,6,1,63
77.52,0,6,1,63
61.43,1,6,1,63
57.44,1,6,1,63
57.44,1,6,1,63
92.54,1,6,1,63
86.6,1,6,1,63
86.6,1,6,1,63
39.86,0,6,1,63
60.49,0,6,1,63
52.85,1,6,1,63
77.87,0,6,1,63
77.81,1,6,1,63
82.45,1,3,1,63
63.85,1,3,1,63
46.89,0,6,1,63
68.79,0,6,1,63
85.55,1,6,1,63
68.96,1,3,1,63
93.75,1,3,1,63
93.59,1,3,1,63
57.96,0,3,1,63
68.37,0,6,1,63
82.45,1,3,1,63
80.56,1,3,1,63
69.99,1,3,1,63
95.48,0,3,1,63
81.03,0,3,1,63
85.55,1,6,1,63
72.69,0,4,1,63
86.23,0,4,1,63
59.42,0,4,1,63
49.21,0,4,1,63
66.01,1,4,1,63
81.72,0,4,1,63
59.59,0,4,1,63
69.98,0,4,1,63
93.45,1,4,1,63
92.24,1,3,1,63
64.02,0,3,1,63
74.88,0,3,1,63
88.02,1,3,1,63
46.3,0,18,1,63
64.99,0,18,1,63
90.47,0,18,1,63
76.38,1,18,1,63
40.91,0,18,1,63
65.18,0,18,1,63
50.65,0,18,1,63
41.42,0,18,1,63
81.65,1,18,1,63
79.74,1,18,1,63
89.96,0,18,1,63
61.15,1,18,1,63
74.26,0,18,1,63
70.9,1,18,1,63
77.39,1,18,1,63
67.0,1,18,1,63
67.0,1,18,1,63
63.4,1,18,1,63
70.9,1,18,1,63
70.43,0,18,1,63
86.91,0,18,1,63
70.9,1,18,1,63
70.9,1,18,1,63
64.41,0,18,1,63
71.51,0,18,1,63
55.36,1,18,1,63
64.65,0,18,1,63
60.08,0,18,1,63
67.47,0,18,1,63
58.13,0,18,1,63
83.51,0,18,1,63
86.49,1,18,1,63
86.49,1,18,1,63
80.63,0,18,1,63
48.96,0,18,1,63
83.82,1,18,1,63
75.03,1,18,1,63
62.91,0,18,1,63
70.72,0,18,1,63
60.53,1,18,1,63
73.78,0,18,1,63
65.1,1,18,1,63
90.62,1,18,1,63
90.62,1,18,1,63
90.62,1,18,1,63
39.58,0,17,1,63
47.53,0,17,1,63
84.24,0,17,1,63
36.22,0,17,1,63
53.43,0,17,1,63
97.22,1,17,1,63
44.48,1,17,1,63
70.33,1,17,1,63
44.48,1,17,1,63
52.84,0,17,1,63
44.48,1,17,1,63
54.77,0,17,1,63
75.46,0,17,1,63
65.0,0,17,1,63
44.48,1,17,1,63
44.48,1,17,1,63
97.63,0,17,1,63
50.53,0,17,1,63
96.55,0,17,1,63
41.65,0,17,1,63
87.06,0,17,1,63
25.07,0,17,1,63
76.34,1,17,1,63
76.34,1,17,1,63
80.1,0,17,1,63
77.89,1,17,1,63
87.79,1,17,1,63
87.79,1,17,1,63
48.33,0,17,1,63
33.41,0,17,1,63
50.81,0,17,1,63
58.38,0,17,1,63
72.58,0,17,1,63
96.23,0,14,1,63
74.59,1,15,1,63
84.71,1,10,1,63
70.44,1,15,1,63
73.94,1,16,1,63
54.1,0,15,1,63
87.03,1,15,1,63
74.7,1,16,1,63
68.04,1,15,1,63
66.15,0,16,1,63
77.78,0,16,1,63
83.41,0,15,1,63
40.78,1,16,1,63
55.57,0,16,1,63
52.33,0,16,1,63
74.7,1,16,1,63
69.91,0,16,1,63
71.87,0,16,1,63
51.78,0,16,1,63
86.31,0,16,1,63
22.34,1,16,1,63
22.34,1,16,1,63
64.4,1,16,1,63
64.1,0,16,1,63
62.25,0,16,1,63
71.45,1,16,1,63
83.15,1,16,1,63
78.09,1,16,1,63
49.46,0,16,1,63
88.1,0,16,1,63
54.52,0,16,1,63
62.65,0,15,1,63
96.34,0,14,1,63
68.32,0,16,1,63
38.14,1,16,1,63
76.13,0,15,1,63
48.46,1,16,1,63
48.46,1,16,1,63
79.41,0,16,1,63
48.46,1,16,1,63
48.46,1,16,1,63
85.86,0,16,1,63
84.75,1,15,1,63
95.56,0,16,1,63
86.82,1,15,1,63
96.66,1,16,1,63
96.8,1,16,1,63
86.48,1,15,1,63
76.85,0,15,1,63
95.8,1,16,1,63
73.08,0,16,1,63
64.09,0,15,1,63
72.53,0,16,1,63
26.93,0,16,1,63
40.83,0,16,1,63
71.39,0,16,1,63
71.28,0,16,1,63
78.71,0,16,1,63
73.69,0,16,1,63
72.23,0,16,1,63
81.01,0,16,1,63
84.17,0,16,1,63
77.68,0,16,1,63
86.04,0,16,1,63
80.97,1,16,1,63
95.66,1,16,1,63
86.4,0,16,1,63
88.82,0,16,1,63
86.32,0,16,1,63
86.35,0,16,1,63
24.37,0,16,1,63
45.35,0,16,1,63
65.5,0,16,1,63
89.76,1,16,1,63
89.67,1,16,1,63
94.44,0,16,1,63
71.63,0,16,1,63
74.82,0,16,1,63
85.97,1,18,1,63
40.27,0,18,1,63
58.12,0,15,1,63
89.76,1,16,1,63
89.76,1,16,1,63
56.12,0,18,1,63
67.2,0,15,1,63
95.67,1,15,1,63
77.0,1,15,1,63
75.86,0,15,1,63
81.36,0,17,1,63
93.52,0,15,1,63
79.39,1,18,1,63
60.62,1,18,1,63
70.62,1,17,1,63
36.45,0,15,1,63
93.35,0,15,1,63
64.16,0,10,1,63
81.28,0,10,1,63
91.76,0,10,1,63
66.21,0,10,1,63
37.48,1,15,1,63
94.99,0,15,1,63
67.08,0,18,1,63
82.05,0,18,1,63
58.48,1,14,1,63
60.79,1,10,1,63
79.4,1,15,1,63
61.01,1,14,1,63
46.37,0,15,1,63
58.75,0,17,1,63
63.24,0,17,1,63
48.17,1,16,1,63
53.07,0,10,1,63
71.83,1,10,1,63
69.14,0,15,1,63
95.05,0,10,1,63
80.94,0,14,1,63
56.92,1,15,1,63
93.05,1,15,1,63
85.87,1,15,1,63
71.13,1,14,1,63
73.13,0,17,1,63
83.7,1,10,1,63
65.52,1,10,1,63
71.59,0,10,1,63
93.35,1,15,1,63
92.64,0,15,1,63
73.18,0,10,1,63
85.31,0,17,1,63
67.26,1,14,1,63
85.05,0,15,1,63
48.34,0,15,1,63
77.31,1,15,1,63
78.91,0,15,1,63
58.33,1,15,1,63
36.1,1,10,1,63
58.0,1,14,1,63
75.24,1,10,1,63
59.75,1,17,1,63
50.29,0,15,1,63
74.42,1,14,1,63
67.24,1,10,1,63
70.33,1,10,1,63
75.03,1,10,1,63
77.05,1,15,1,63
77.05,1,15,1,63
74.42,1,14,1,63
36.33,0,10,1,63
72.58,1,14,1,63
56.68,0,15,1,63
87.26,1,10,1,63
81.85,1,15,1,63
31.67,0,10,1,63
87.44,1,10,1,63
80.66,0,10,1,63
88.58,0,10,1,63
64.74,0,14,1,63
53.48,0,10,1,63
67.56,1,10,1,63
76.17,0,14,1,63
81.62,1,15,1,63
57.87,0,10,1,63
76.99,1,10,1,63
45.91,0,14,1,63
65.44,0,14,1,63
60.04,1,14,1,63
73.23,0,14,1,63
73.42,1,14,1,63
57.64,1,15,1,63
71.47,0,14,1,63
77.61,1,14,1,63
80.38,0,15,1,63
82.17,1,16,1,63
59.38,0,14,1,63
85.84,1,16,1,63
79.4,1,15,1,63
84.69,0,14,1,63
62.93,0,16,1,63
67.9,0,10,1,63
81.26,0,10,1,63
67.58,0,10,1,63
65.05,0,10,1,63
83.16,0,10,1,63
74.5,1,10,1,63
78.6,0,15,1,63
85.05,1,14,1,63
64.21,0,18,1,63
45.41,0,16,1,63
62.14,0,10,1,63
68.83,0,10,1,63
60.04,1,14,1,63
61.43,1,17,1,63
61.43,0,14,1,63
91.99,1,17,1,63
76.42,0,17,1,63
57.85,1,10,1,63
43.73,0,10,1,63
82.59,0,18,1,63
76.55,0,15,1,63
85.97,1,18,1,63
43.0,1,11,1,63
73.55,1,17,1,63
71.33,0,16,1,63
59.81,0,15,1,63
37.98,0,10,1,63
81.62,1,15,1,63
67.34,0,11,1,63
91.66,0,15,1,63
77.26,0,15,1,63
90.3,0,10,1,63
63.2,0,11,1,63
79.42,0,10,1,63
91.69,1,16,1,63
81.77,0,10,1,63
57.88,0,10,1,63
89.76,1,16,1,63
69.56,0,16,1,63
90.78,0,10,1,63
92.53,1,17,1,63
81.18,0,15,1,63
78.12,0,10,1,63
37.18,0,17,1,63
62.58,1,17,1,63
75.58,0,17,1,63
47.94,1,16,1,63
59.59,1,10,1,63
77.5,1,17,1,63
63.55,1,17,1,63
72.21,0,10,1,63
69.29,0,10,1,63
82.7,1,6,2,63
89.83,0,7,2,63
38.03,0,7,2,63
91.23,1,9,2,63
24.03,0,18,2,63
41.18,0,7,2,63
85.35,1,8,2,63
39.23,0,7,2,63
38.75,0,18,2,63
79.61,1,18,2,63
41.68,0,7,2,63
79.61,1,18,2,63
39.84,0,7,2,63
60.14,0,7,2,63
79.61,1,18,2,63
79.61,1,18,2,63
92.72,0,9,2,63
82.25,0,18,2,63
79.61,1,18,2,63
79.61,1,18,2,63
43.38,0,18,2,63
81.7,0,18,2,63
62.14,0,9,2,63
57.62,0,9,2,63
92.58,0,9,2,63
41.23,1,9,2,63
76.28,0,18,2,63
41.23,1,9,2,63
71.7,1,18,2,63
86.89,0,6,2,63
77.13,0,9,2,63
69.29,1,9,2,63
30.82,1,18,2,63
84.02,0,9,2,63
67.93,0,9,2,63
61.4,1,9,2,63
65.9,0,9,2,63
83.21,1,9,2,63
76.27,0,7,2,63
83.15,1,18,2,63
67.0,0,18,2,63
85.43,1,9,2,63
39.76,0,6,2,63
72.09,0,9,2,63
76.69,1,8,2,63
30.82,1,18,2,63
77.26,1,6,2,63
87.76,1,16,2,63
67.22,1,16,2,63
85.51,1,16,2,63
73.25,0,10,2,63
69.59,0,10,2,63
44.43,1,16,2,63
80.9,1,16,2,63
59.16,1,16,2,63
42.48,1,14,2,63
65.77,1,10,2,63
53.57,1,16,2,63
43.78,1,16,2,63
66.41,1,10,2,63
78.88,0,16,2,63
90.96,1,16,2,63
64.37,0,10,2,63
53.65,0,16,2,63
84.53,1,14,2,63
90.56,0,14,2,63
39.39,0,16,2,63
80.86,0,16,2,63
54.16,0,10,2,63
86.06,1,16,2,63
33.54,1,16,2,63
70.0,1,16,2,63
35.22,1,15,2,63
78.16,0,14,2,63
40.78,1,16,2,63
66.24,0,16,2,63
87.16,1,10,2,63
89.93,1,12,2,63
65.91,0,10,2,63
76.45,1,11,2,63
67.04,0,11,2,63
32.77,0,11,2,63
34.06,0,10,2,63
66.43,0,11,2,63
88.73,1,16,2,63
96.24,1,14,2,63
56.91,0,10,2,63
59.0,0,9,2,63
63.8,1,3,2,63
77.85,1,1,2,63
83.06,1,2,2,63
94.48,0,10,2,63
72.96,1,1,2,63
61.94,0,2,2,63
52.65,0,10,2,63
74.36,1,2,2,63
65.93,1,1,2,63
47.54,0,10,2,63
73.79,0,1,2,63
79.47,1,10,2,63
72.31,1,3,2,63
67.37,1,2,2,63
82.79,0,1,2,63
47.15,0,2,2,63
83.96,0,2,2,63
51.18,0,2,2,63
30.95,0,10,2,63
80.08,1,3,2,63
76.53,1,3,2,63
85.78,0,3,2,63
81.58,1,3,2,63
76.45,1,3,2,63
53.05,0,2,2,63
56.67,0,2,2,63
96.62,0,2,2,63
76.23,0,2,2,63
90.76,1,1,2,63
66.84,0,10,2,63
75.62,1,1,2,63
44.96,0,1,2,63
78.58,1,1,2,63
94.87,1,2,2,63
94.87,1,2,2,63
75.66,0,10,2,63
74.57,1,1,2,63
89.85,0,1,2,63
94.46,0,1,2,63
59.23,1,10,2,63
56.48,0,10,2,63
49.78,0,2,2,63
67.07,0,10,2,63
95.89,1,2,2,63
95.89,1,2,2,63
47.32,0,10,2,63
28.93,0,10,2,63
67.36,1,10,2,63
43.59,0,10,2,63
26.97,0,10,2,63
95.89,1,2,2,63
78.53,1,4,2,63
75.72,1,18,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
76.99,1,6,2,63
78.29,1,3,2,63
88.65,1,18,2,63
57.04,0,6,2,63
84.26,1,6,2,63
75.39,1,17,2,63
57.52,1,18,2,63
84.26,1,6,2,63
84.26,1,6,2,63
84.26,1,6,2,63
79.14,1,6,2,63
79.14,1,6,2,63
85.26,1,6,2,63
89.99,1,6,2,63
68.24,1,17,2,63
78.95,0,6,2,63
80.92,1,6,2,63
64.71,0,18,2,63
19.17,1,5,2,63
81.82,1,18,2,63
82.25,0,17,2,63
81.82,1,18,2,63
70.55,1,6,2,63
84.26,1,6,2,63
84.26,1,6,2,63
66.7,0,18,2,63
70.44,1,4,2,63
78.53,1,4,2,63
66.85,0,6,2,63
75.72,0,4,2,63
62.3,0,18,2,63
76.99,1,6,2,63
70.13,1,15,2,63
46.97,1,18,2,63
77.93,0,10,2,63
56.25,0,18,2,63
73.08,1,14,2,63
55.08,1,14,2,63
64.82,1,14,2,63
55.97,0,18,2,63
95.31,1,14,2,63
51.28,1,14,2,63
92.51,1,15,2,63
70.94,0,18,2,63
72.33,0,18,2,63
70.77,1,15,2,63
70.94,1,14,2,63
55.41,1,15,2,63
48.88,1,15,2,63
87.53,1,15,2,63
51.1,1,15,2,63
84.01,0,18,2,63
71.42,1,15,2,63
52.6,1,15,2,63
77.64,0,18,2,63
77.52,0,15,2,63
87.83,0,15,2,63
39.28,1,18,2,63
60.32,1,10,2,63
82.94,0,10,2,63
87.86,0,18,2,63
63.79,0,10,2,63
50.77,0,14,2,63
63.44,1,18,2,63
74.98,1,10,2,63
91.34,1,15,2,63
41.66,1,18,2,63
77.53,1,18,2,63
95.48,1,14,2,63
37.51,0,18,2,63
75.73,1,14,2,63
83.05,1,18,2,63
83.05,1,18,2,63
77.53,1,18,2,63
52.89,1,18,2,63
45.34,1,18,2,63
43.27,1,18,2,63
63.59,1,18,2,63
79.97,0,18,2,63
50.28,1,18,2,63
46.28,1,18,2,63
38.77,0,18,2,63
77.53,1,18,2,63
52.88,1,18,2,63
41.44,1,18,2,63
77.53,1,18,2,63
95.63,1,18,2,63
42.9,1,18,2,63
87.06,0,15,2,63
86.75,1,14,2,63
38.06,1,18,2,63
39.92,1,18,2,63
24.84,0,18,2,63
48.26,0,10,3,63
34.05,1,1,3,63
41.01,0,9,3,63
48.83,1,10,3,63
84.52,1,9,3,63
33.05,0,9,3,63
65.47,0,16,2,63
58.36,0,16,2,63
58.14,1,1,3,63
73.11,0,1,3,63
65.89,0,1,3,63
43.58,0,9,3,63
70.37,0,16,2,63
92.41,0,1,3,63
98.63,0,18,3,63
68.79,1,18,3,63
38.22,0,18,3,63
82.07,1,2,3,63
33.5,0,18,3,63
89.16,0,18,3,63
73.09,1,18,3,63
76.28,0,18,3,63
46.09,1,1,3,63
84.03,0,16,2,63
52.98,1,1,3,63
84.18,1,10,3,63
44.32,1,9,3,63
59.05,1,9,3,63
56.0,1,10,3,63
57.61,1,10,3,63
44.14,0,10,3,63
